# pseudo_MSE3 PyTorch hardware test vectors
# seed=42
# bit_widths=8,7,6,5,4
# num_chunks_per_bit_width=100
# chunk_size=128
# signedness: sgn=1 for every section in this file
# implementation: PyTorch reference only; no CUDA pseudo_MSE3 kernel is used
# chunk scale source: DynamicInputQuantizer._chunk_scale(raw_chunk)
# chunk scale definition: pow2_floor(max(abs(raw_chunk))) with 1.0 for all-zero chunks
# metric input: values are already scaled FP32 numbers (scaled_v)
# do not apply a chunk scale before feeding these values to the pseudo_MSE3 block
# decision rule: choose_exp2 if sum(err2^2 - err1^2) < 0 else choose_exp1
# expected_error rows: selected chunk squared error, as fp32_hex fp32_dec
# mantissa mode: truncate
# q_exp*_bits are packed sign/exponent/mantissa fields after pseudo_MSE3 quantization
# err_exp*_pre_square = scaled-q_exp* for each value, before squaring
# pseudo_diff_exp2_minus_exp1 = err_exp2_pre_square^2 - err_exp1_pre_square^2
# pseudo_diff_times_2_2m must be zero, [1,3), or (-3/4,-1/4]
# value mode: scaled
# chunk max rows use max absolute value; *_value is the signed value at that index
# value rows: value_index scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec pseudo_diff_times_2_2m_dec

BEGIN_BIT_WIDTH 8
sgn 1
exp1_format fp8_e1m6
exp2_format fp8_e2m5
m1 6
m2 5
BEGIN_CHUNK 0
err_exp1 0.009765625
err_exp2 0.041015625
chunk_diff_exp2_minus_exp1 0.03125
expected_decision exp1
expected_error 0x3c200000 0.009765625
chunk_max_abs_index 127
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
# value_index scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec pseudo_diff_times_2_2m_dec
VALUES_BEGIN
051 0xbb800000 -0.00390625 10000 0 0 000 10000 0 0 00 0xbb800000 -0.00390625 0xbb800000 -0.00390625 0x00000000 0 0
052 0xbb000000 -0.001953125 10000 0 0 000 10000 0 0 00 0xbb000000 -0.001953125 0xbb000000 -0.001953125 0x00000000 0 0
053 0xba800000 -0.0009765625 10000 0 0 000 10000 0 0 00 0xba800000 -0.0009765625 0xba800000 -0.0009765625 0x00000000 0 0
054 0xba000000 -0.00048828125 10000 0 0 000 10000 0 0 00 0xba000000 -0.00048828125 0xba000000 -0.00048828125 0x00000000 0 0
055 0xbe800000 -0.25 10010 0 2 010 10100 1 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
056 0xbe000000 -0.125 10001 0 1 001 10010 0 2 10 0x00000000 0 0x00000000 0 0x00000000 0 0
057 0xbd800000 -0.0625 10000 0 0 000 10001 0 1 01 0xbd800000 -0.0625 0x00000000 0 0xbb800000 -0.00390625 -0.25
058 0xbd000000 -0.03125 10000 0 0 000 10000 0 0 00 0xbd000000 -0.03125 0xbd000000 -0.03125 0x00000000 0 0
059 0xbc800000 -0.015625 10000 0 0 000 10000 0 0 00 0xbc800000 -0.015625 0xbc800000 -0.015625 0x00000000 0 0
060 0xbc000000 -0.0078125 10000 0 0 000 10000 0 0 00 0xbc000000 -0.0078125 0xbc000000 -0.0078125 0x00000000 0 0
061 0xbb800000 -0.00390625 10000 0 0 000 10000 0 0 00 0xbb800000 -0.00390625 0xbb800000 -0.00390625 0x00000000 0 0
062 0xbb000000 -0.001953125 10000 0 0 000 10000 0 0 00 0xbb000000 -0.001953125 0xbb000000 -0.001953125 0x00000000 0 0
063 0xba800000 -0.0009765625 10000 0 0 000 10000 0 0 00 0xba800000 -0.0009765625 0xba800000 -0.0009765625 0x00000000 0 0
064 0xba000000 -0.00048828125 10000 0 0 000 10000 0 0 00 0xba000000 -0.00048828125 0xba000000 -0.00048828125 0x00000000 0 0
065 0xb9800000 -0.000244140625 10000 0 0 000 10000 0 0 00 0xb9800000 -0.000244140625 0xb9800000 -0.000244140625 0x00000000 0 0
066 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
067 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
068 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
069 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
070 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
071 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
072 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
073 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
074 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
075 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
076 0x00000000 0 00000 0 0 000 00000 0 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
077 0x3e800000 0.25 00010 0 2 010 00100 1 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
078 0x3e000000 0.125 00001 0 1 001 00010 0 2 10 0x00000000 0 0x00000000 0 0x00000000 0 0
079 0x3d800000 0.0625 00000 0 0 000 00001 0 1 01 0x3d800000 0.0625 0x00000000 0 0xbb800000 -0.00390625 -0.25
080 0x3d000000 0.03125 00000 0 0 000 00000 0 0 00 0x3d000000 0.03125 0x3d000000 0.03125 0x00000000 0 0
081 0x3c800000 0.015625 00000 0 0 000 00000 0 0 00 0x3c800000 0.015625 0x3c800000 0.015625 0x00000000 0 0
082 0x3c000000 0.0078125 00000 0 0 000 00000 0 0 00 0x3c000000 0.0078125 0x3c000000 0.0078125 0x00000000 0 0
083 0x3b800000 0.00390625 00000 0 0 000 00000 0 0 00 0x3b800000 0.00390625 0x3b800000 0.00390625 0x00000000 0 0
084 0x3b000000 0.001953125 00000 0 0 000 00000 0 0 00 0x3b000000 0.001953125 0x3b000000 0.001953125 0x00000000 0 0
085 0x3a800000 0.0009765625 00000 0 0 000 00000 0 0 00 0x3a800000 0.0009765625 0x3a800000 0.0009765625 0x00000000 0 0
086 0x3a000000 0.00048828125 00000 0 0 000 00000 0 0 00 0x3a000000 0.00048828125 0x3a000000 0.00048828125 0x00000000 0 0
087 0x39800000 0.000244140625 00000 0 0 000 00000 0 0 00 0x39800000 0.000244140625 0x39800000 0.000244140625 0x00000000 0 0
088 0x3f000000 0.5 00100 0 4 100 01000 2 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
089 0x3e800000 0.25 00010 0 2 010 00100 1 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
090 0x3e000000 0.125 00001 0 1 001 00010 0 2 10 0x00000000 0 0x00000000 0 0x00000000 0 0
091 0x3d800000 0.0625 00000 0 0 000 00001 0 1 01 0x3d800000 0.0625 0x00000000 0 0xbb800000 -0.00390625 -0.25
092 0x3d000000 0.03125 00000 0 0 000 00000 0 0 00 0x3d000000 0.03125 0x3d000000 0.03125 0x00000000 0 0
093 0x3c800000 0.015625 00000 0 0 000 00000 0 0 00 0x3c800000 0.015625 0x3c800000 0.015625 0x00000000 0 0
094 0x3c000000 0.0078125 00000 0 0 000 00000 0 0 00 0x3c000000 0.0078125 0x3c000000 0.0078125 0x00000000 0 0
095 0x3b800000 0.00390625 00000 0 0 000 00000 0 0 00 0x3b800000 0.00390625 0x3b800000 0.00390625 0x00000000 0 0
096 0x3b000000 0.001953125 00000 0 0 000 00000 0 0 00 0x3b000000 0.001953125 0x3b000000 0.001953125 0x00000000 0 0
097 0x3a800000 0.0009765625 00000 0 0 000 00000 0 0 00 0x3a800000 0.0009765625 0x3a800000 0.0009765625 0x00000000 0 0
098 0x3a000000 0.00048828125 00000 0 0 000 00000 0 0 00 0x3a000000 0.00048828125 0x3a000000 0.00048828125 0x00000000 0 0
099 0x3f400000 0.75 00110 0 6 110 01010 2 2 10 0x00000000 0 0x00000000 0 0x00000000 0 0
100 0x3ec00000 0.375 00011 0 3 011 00110 1 2 10 0x00000000 0 0x00000000 0 0x00000000 0 0
101 0x3e400000 0.1875 00001 0 1 001 00011 0 3 11 0x3d800000 0.0625 0x00000000 0 0xbb800000 -0.00390625 -0.25
102 0x3dc00000 0.09375 00000 0 0 000 00001 0 1 01 0x3dc00000 0.09375 0x3d000000 0.03125 0xbc000000 -0.0078125 -0.5
103 0x3d400000 0.046875 00000 0 0 000 00000 0 0 00 0x3d400000 0.046875 0x3d400000 0.046875 0x00000000 0 0
104 0x3cc00000 0.0234375 00000 0 0 000 00000 0 0 00 0x3cc00000 0.0234375 0x3cc00000 0.0234375 0x00000000 0 0
105 0x3c400000 0.01171875 00000 0 0 000 00000 0 0 00 0x3c400000 0.01171875 0x3c400000 0.01171875 0x00000000 0 0
106 0x3bc00000 0.005859375 00000 0 0 000 00000 0 0 00 0x3bc00000 0.005859375 0x3bc00000 0.005859375 0x00000000 0 0
107 0x3b400000 0.0029296875 00000 0 0 000 00000 0 0 00 0x3b400000 0.0029296875 0x3b400000 0.0029296875 0x00000000 0 0
108 0x3ac00000 0.00146484375 00000 0 0 000 00000 0 0 00 0x3ac00000 0.00146484375 0x3ac00000 0.00146484375 0x00000000 0 0
109 0x3a400000 0.000732421875 00000 0 0 000 00000 0 0 00 0x3a400000 0.000732421875 0x3a400000 0.000732421875 0x00000000 0 0
110 0x3f800000 1 01000 1 0 000 01100 3 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
111 0x3f000000 0.5 00100 0 4 100 01000 2 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
112 0x3e800000 0.25 00010 0 2 010 00100 1 0 00 0x00000000 0 0x00000000 0 0x00000000 0 0
113 0x3e000000 0.125 00001 0 1 001 00010 0 2 10 0x00000000 0 0x00000000 0 0x00000000 0 0
114 0x3d800000 0.0625 00000 0 0 000 00001 0 1 01 0x3d800000 0.0625 0x00000000 0 0xbb800000 -0.00390625 -0.25
115 0x3d000000 0.03125 00000 0 0 000 00000 0 0 00 0x3d000000 0.03125 0x3d000000 0.03125 0x00000000 0 0
116 0x3c800000 0.015625 00000 0 0 000 00000 0 0 00 0x3c800000 0.015625 0x3c800000 0.015625 0x00000000 0 0
117 0x3c000000 0.0078125 00000 0 0 000 00000 0 0 00 0x3c000000 0.0078125 0x3c000000 0.0078125 0x00000000 0 0
118 0x3b800000 0.00390625 00000 0 0 000 00000 0 0 00 0x3b800000 0.00390625 0x3b800000 0.00390625 0x00000000 0 0
119 0x3b000000 0.001953125 00000 0 0 000 00000 0 0 00 0x3b000000 0.001953125 0x3b000000 0.001953125 0x00000000 0 0
120 0x3a800000 0.0009765625 00000 0 0 000 00000 0 0 00 0x3a800000 0.0009765625 0x3a800000 0.0009765625 0x00000000 0 0
121 0x3fa00000 1.25 01010 1 2 010 01101 3 1 01 0x00000000 0 0x00000000 0 0x00000000 0 0
122 0x3f200000 0.625 00101 0 5 101 01001 2 1 01 0x00000000 0 0x00000000 0 0x00000000 0 0
123 0x3ea00000 0.3125 00010 0 2 010 00101 1 1 01 0x3d800000 0.0625 0x00000000 0 0xbb800000 -0.00390625 -0.25
124 0x3e200000 0.15625 00001 0 1 001 00010 0 2 10 0x3d000000 0.03125 0x3d000000 0.03125 0x00000000 0 0
125 0x3da00000 0.078125 00000 0 0 000 00001 0 1 01 0x3da00000 0.078125 0x3c800000 0.015625 0xbbc00000 -0.005859375 -0.375
126 0x3d200000 0.0390625 00000 0 0 000 00000 0 0 00 0x3d200000 0.0390625 0x3d200000 0.0390625 0x00000000 0 0
127 0x3ca00000 0.01953125 00000 0 0 000 00000 0 0 00 0x3ca00000 0.01953125 0x3ca00000 0.01953125 0x00000000 0 0
VALUES_END
END_CHUNK 7
BEGIN_CHUNK 8
err_exp1 0.153191373
err_exp2 0.278191388
chunk_diff_exp2_minus_exp1 0.125
expected_decision exp1
expected_error 0x3e1cde33 0.153191373
chunk_max_abs_index 97
chunk_max_abs_scaled_value 0xbf981000 -1.18798828
chunk_max_abs_scaled_abs 0x3f981000 1.18798828
# value_index scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec pseudo_diff_times_2_2m_dec
VALUES_BEGIN
000 0xbf87f000 -1.06201172 11000 1 0 000 11100 3 0 00 0xbd7e0000 -0.0620117188 0xbd7e0000 -0.0620117188 0x00000000 0 0
001 0xbf881000 -1.06298828 11000 1 0 000 11100 3 0 00 0xbd810000 -0.0629882812 0xbd810000 -0.0629882812 0x00000000 0 0
002 0x3f87f000 1.06201172 01000 1 0 000 01100 3 0 00 0x3d7e0000 0.0620117188 0x3d7e0000 0.0620117188 0x00000000 0 0
003 0x3f881000 1.06298828 01000 1 0 000 01100 3 0 00 0x3d810000 0.0629882812 0x3d810000 0.0629882812 0x00000000 0 0
004 0xbf07f000 -0.531005859 10100 0 4 100 11000 2 0 00 0xbcfe0000 -0.0310058594 0xbcfe0000 -0.0310058594 0x00000000 0 0
005 0xbf081000 -0.531494141 10100 0 4 100 11000 2 0 00 0xbd010000 -0.0314941406 0xbd010000 -0.0314941406 0x00000000 0 0
006 0x3f07f000 0.531005859 00100 0 4 100 01000 2 0 00 0x3cfe0000 0.0310058594 0x3cfe0000 0.0310058594 0x00000000 0 0
007 0x3f081000 0.531494141 00100 0 4 100 01000 2 0 00 0x3d010000 0.0314941406 0x3d010000 0.0314941406 0x00000000 0 0
008 0xbe87f000 -0.26550293 10010 0 2 010 10100 1 0 00 0xbc7e0000 -0.0155029297 0xbc7e0000 -0.0155029297 0x00000000 0 0
009 0xbe881000 -0.26574707 10010 0 2 010 10100 1 0 00 0xbc810000 -0.0157470703 0xbc810000 -0.0157470703 0x00000000 0 0
010 0x3e87f000 0.26550293 00010 0 2 010 00100 1 0 00 0x3c7e0000 0.0155029297 0x3c7e0000 0.0155029297 0x00000000 0 0
011 0x3e881000 0.26574707 00010 0 2 010 00100 1 0 00 0x3c810000 0.0157470703 0x3c810000 0.0157470703 0x00000000 0 0
012 0xbd07f000 -0.0331878662 10000 0 0 000 10000 0 0 00 0xbd07f000 -0.0331878662 0xbd07f000 -0.0331878662 0x00000000 0 0
013 0xbd081000 -0.0332183838 10000 0 0 000 10000 0 0 00 0xbd081000 -0.0332183838 0xbd081000 -0.0332183838 0x00000000 0 0
014 0x3d07f000 0.0331878662 00000 0 0 000 00000 0 0 00 0x3d07f000 0.0331878662 0x3d07f000 0.0331878662 0x00000000 0 0
015 0x3d081000 0.0332183838 00000 0 0 000 00000 0 0 00 0x3d081000 0.0332183838 0x3d081000 0.0332183838 0x00000000 0 0
016 0xbb87f000 -0.00414848328 10000 0 0 000 10000 0 0 00 0xbb87f000 -0.00414848328 0xbb87f000 -0.00414848328 0x00000000 0 0
017 0xbb881000 -0.00415229797 10000 0 0 000 10000 0 0 00 0xbb881000 -0.00415229797 0xbb881000 -0.00415229797 0x00000000 0 0
018 0x3b87f000 0.00414848328 00000 0 0 000 00000 0 0 00 0x3b87f000 0.00414848328 0x3b87f000 0.00414848328 0x00000000 0 0
019 0x3b881000 0.00415229797 00000 0 0 000 00000 0 0 00 0x3b881000 0.00415229797 0x3b881000 0.00415229797 0x00000000 0 0
020 0xba87f000 -0.00103712082 10000 0 0 000 10000 0 0 00 0xba87f000 -0.00103712082 0xba87f000 -0.00103712082 0x00000000 0 0
021 0xba881000 -0.00103807449 10000 0 0 000 10000 0 0 00 0xba881000 -0.00103807449 0xba881000 -0.00103807449 0x00000000 0 0
022 0x3a87f000 0.00103712082 00000 0 0 000 00000 0 0 00 0x3a87f000 0.00103712082 0x3a87f000 0.00103712082 0x00000000 0 0
023 0x3a881000 0.00103807449 00000 0 0 000 00000 0 0 00 0x3a881000 0.00103807449 0x3a881000 0.00103807449 0x00000000 0 0
024 0xbf83f800 -1.03100586 11000 1 0 000 11100 3 0 00 0xbcfe0000 -0.0310058594 0xbcfe0000 -0.0310058594 0x00000000 0 0
025 0xbf840800 -1.03149414 11000 1 0 000 11100 3 0 00 0xbd010000 -0.0314941406 0xbd010000 -0.0314941406 0x00000000 0 0
026 0x3f83f800 1.03100586 01000 1 0 000 01100 3 0 00 0x3cfe0000 0.0310058594 0x3cfe0000 0.0310058594 0x00000000 0 0
027 0x3f840800 1.03149414 01000 1 0 000 01100 3 0 00 0x3d010000 0.0314941406 0x3d010000 0.0314941406 0x00000000 0 0
028 0xbf03f800 -0.51550293 10100 0 4 100 11000 2 0 00 0xbc7e0000 -0.0155029297 0xbc7e0000 -0.0155029297 0x00000000 0 0
029 0xbf040800 -0.51574707 10100 0 4 100 11000 2 0 00 0xbc810000 -0.0157470703 0xbc810000 -0.0157470703 0x00000000 0 0
030 0x3f03f800 0.51550293 00100 0 4 100 01000 2 0 00 0x3c7e0000 0.0155029297 0x3c7e0000 0.0155029297 0x00000000 0 0
031 0x3f040800 0.51574707 00100 0 4 100 01000 2 0 00 0x3c810000 0.0157470703 0x3c810000 0.0157470703 0x00000000 0 0
032 0xbe83f800 -0.257751465 10010 0 2 010 10100 1 0 00 0xbbfe0000 -0.00775146484 0xbbfe0000 -0.00775146484 0x00000000 0 0
033 0xbe840800 -0.257873535 10010 0 2 010 10100 1 0 00 0xbc010000 -0.00787353516 0xbc010000 -0.00787353516 0x00000000 0 0
034 0x3e83f800 0.257751465 00010 0 2 010 00100 1 0 00 0x3bfe0000 0.00775146484 0x3bfe0000 0.00775146484 0x00000000 0 0
035 0x3e840800 0.257873535 00010 0 2 010 00100 1 0 00 0x3c010000 0.00787353516 0x3c010000 0.00787353516 0x00000000 0 0
036 0xbd03f800 -0.0322189331 10000 0 0 000 10000 0 0 00 0xbd03f800 -0.0322189331 0xbd03f800 -0.0322189331 0x00000000 0 0
037 0xbd040800 -0.0322341919 10000 0 0 000 10000 0 0 00 0xbd040800 -0.0322341919 0xbd040800 -0.0322341919 0x00000000 0 0
038 0x3d03f800 0.0322189331 00000 0 0 000 00000 0 0 00 0x3d03f800 0.0322189331 0x3d03f800 0.0322189331 0x00000000 0 0
039 0x3d040800 0.0322341919 00000 0 0 000 00000 0 0 00 0x3d040800 0.0322341919 0x3d040800 0.0322341919 0x00000000 0 0
040 0xbb83f800 -0.00402736664 10000 0 0 000 10000 0 0 00 0xbb83f800 -0.00402736664 0xbb83f800 -0.00402736664 0x00000000 0 0
041 0xbb840800 -0.00402927399 10000 0 0 000 10000 0 0 00 0xbb840800 -0.00402927399 0xbb840800 -0.00402927399 0x00000000 0 0
042 0x3b83f800 0.00402736664 00000 0 0 000 00000 0 0 00 0x3b83f800 0.00402736664 0x3b83f800 0.00402736664 0x00000000 0 0
043 0x3b840800 0.00402927399 00000 0 0 000 00000 0 0 00 0x3b840800 0.00402927399 0x3b840800 0.00402927399 0x00000000 0 0
044 0xba83f800 -0.00100684166 10000 0 0 000 10000 0 0 00 0xba83f800 -0.00100684166 0xba83f800 -0.00100684166 0x00000000 0 0
045 0xba840800 -0.0010073185 10000 0 0 000 10000 0 0 00 0xba840800 -0.0010073185 0xba840800 -0.0010073185 0x00000000 0 0
046 0x3a83f800 0.00100684166 00000 0 0 000 00000 0 0 00 0x3a83f800 0.00100684166 0x3a83f800 0.00100684166 0x00000000 0 0
047 0x3a840800 0.0010073185 00000 0 0 000 00000 0 0 00 0x3a840800 0.0010073185 0x3a840800 0.0010073185 0x00000000 0 0
048 0xbf81fc00 -1.01550293 11000 1 0 000 11100 3 0 00 0xbc7e0000 -0.0155029297 0xbc7e0000 -0.0155029297 0x00000000 0 0
049 0xbf820400 -1.01574707 11000 1 0 000 11100 3 0 00 0xbc810000 -0.0157470703 0xbc810000 -0.0157470703 0x00000000 0 0
050 0x3f81fc00 1.01550293 01000 1 0 000 01100 3 0 00 0x3c7e0000 0.0155029297 0x3c7e0000 0.0155029297 0x00000000 0 0
051 0x3f820400 1.01574707 01000 1 0 000 01100 3 0 00 0x3c810000 0.0157470703 0x3c810000 0.0157470703 0x00000000 0 0
052 0xbf01fc00 -0.507751465 10100 0 4 100 11000 2 0 00 0xbbfe0000 -0.00775146484 0xbbfe0000 -0.00775146484 0x00000000 0 0
053 0xbf020400 -0.507873535 10100 0 4 100 11000 2 0 00 0xbc010000 -0.00787353516 0xbc010000 -0.00787353516 0x00000000 0 0
054 0x3f01fc00 0.507751465 00100 0 4 100 01000 2 0 00 0x3bfe0000 0.00775146484 0x3bfe0000 0.00775146484 0x00000000 0 0
055 0x3f020400 0.507873535 00100 0 4 100 01000 2 0 00 0x3c010000 0.00787353516 0x3c010000 0.00787353516 0x00000000 0 0
056 0xbe81fc00 -0.253875732 10010 0 2 010 10100 1 0 00 0xbb7e0000 -0.00387573242 0xbb7e0000 -0.00387573242 0x00000000 0 0
057 0xbe820400 -0.253936768 10010 0 2 010 10100 1 0 00 0xbb810000 -0.00393676758 0xbb810000 -0.00393676758 0x00000000 0 0
058 0x3e81fc00 0.253875732 00010 0 2 010 00100 1 0 00 0x3b7e0000 0.00387573242 0x3b7e0000 0.00387573242 0x00000000 0 0
059 0x3e820400 0.253936768 00010 0 2 010 00100 1 0 00 0x3b810000 0.00393676758 0x3b810000 0.00393676758 0x00000000 0 0
060 0xbd01fc00 -0.0317344666 10000 0 0 000 10000 0 0 00 0xbd01fc00 -0.0317344666 0xbd01fc00 -0.0317344666 0x00000000 0 0
061 0xbd020400 -0.0317420959 10000 0 0 000 10000 0 0 00 0xbd020400 -0.0317420959 0xbd020400 -0.0317420959 0x00000000 0 0
062 0x3d01fc00 0.0317344666 00000 0 0 000 00000 0 0 00 0x3d01fc00 0.0317344666 0x3d01fc00 0.0317344666 0x00000000 0 0
063 0x3d020400 0.0317420959 00000 0 0 000 00000 0 0 00 0x3d020400 0.0317420959 0x3d020400 0.0317420959 0x00000000 0 0
064 0xbb81fc00 -0.00396680832 10000 0 0 000 10000 0 0 00 0xbb81fc00 -0.00396680832 0xbb81fc00 -0.00396680832 0x00000000 0 0
065 0xbb820400 -0.00396776199 10000 0 0 000 10000 0 0 00 0xbb820400 -0.00396776199 0xbb820400 -0.00396776199 0x00000000 0 0
066 0x3b81fc00 0.00396680832 00000 0 0 000 00000 0 0 00 0x3b81fc00 0.00396680832 0x3b81fc00 0.00396680832 0x00000000 0 0
067 0x3b820400 0.00396776199 00000 0 0 000 00000 0 0 00 0x3b820400 0.00396776199 0x3b820400 0.00396776199 0x00000000 0 0
068 0xba81fc00 -0.00099170208 10000 0 0 000 10000 0 0 00 0xba81fc00 -0.00099170208 0xba81fc00 -0.00099170208 0x00000000 0 0
069 0xba820400 -0.000991940498 10000 0 0 000 10000 0 0 00 0xba820400 -0.000991940498 0xba820400 -0.000991940498 0x00000000 0 0
070 0x3a81fc00 0.00099170208 00000 0 0 000 00000 0 0 00 0x3a81fc00 0.00099170208 0x3a81fc00 0.00099170208 0x00000000 0 0
071 0x3a820400 0.000991940498 00000 0 0 000 00000 0 0 00 0x3a820400 0.000991940498 0x3a820400 0.000991940498 0x00000000 0 0
072 0xbf80fe00 -1.00775146 11000 1 0 000 11100 3 0 00 0xbbfe0000 -0.00775146484 0xbbfe0000 -0.00775146484 0x00000000 0 0
073 0xbf810200 -1.00787354 11000 1 0 000 11100 3 0 00 0xbc010000 -0.00787353516 0xbc010000 -0.00787353516 0x00000000 0 0
074 0x3f80fe00 1.00775146 01000 1 0 000 01100 3 0 00 0x3bfe0000 0.00775146484 0x3bfe0000 0.00775146484 0x00000000 0 0
075 0x3f810200 1.00787354 01000 1 0 000 01100 3 0 00 0x3c010000 0.00787353516 0x3c010000 0.00787353516 0x00000000 0 0
076 0xbf00fe00 -0.503875732 10100 0 4 100 11000 2 0 00 0xbb7e0000 -0.00387573242 0xbb7e0000 -0.00387573242 0x00000000 0 0
077 0xbf010200 -0.503936768 10100 0 4 100 11000 2 0 00 0xbb810000 -0.00393676758 0xbb810000 -0.00393676758 0x00000000 0 0
078 0x3f00fe00 0.503875732 00100 0 4 100 01000 2 0 00 0x3b7e0000 0.00387573242 0x3b7e0000 0.00387573242 0x00000000 0 0
079 0x3f010200 0.503936768 00100 0 4 100 01000 2 0 00 0x3b810000 0.00393676758 0x3b810000 0.00393676758 0x00000000 0 0
080 0xbe80fe00 -0.251937866 10010 0 2 010 10100 1 0 00 0xbafe0000 -0.00193786621 0xbafe0000 -0.00193786621 0x00000000 0 0
081 0xbe810200 -0.251968384 10010 0 2 010 10100 1 0 00 0xbb010000 -0.00196838379 0xbb010000 -0.00196838379 0x00000000 0 0
082 0x3e80fe00 0.251937866 00010 0 2 010 00100 1 0 00 0x3afe0000 0.00193786621 0x3afe0000 0.00193786621 0x00000000 0 0
083 0x3e810200 0.251968384 00010 0 2 010 00100 1 0 00 0x3b010000 0.00196838379 0x3b010000 0.00196838379 0x00000000 0 0
084 0xbd00fe00 -0.0314922333 10000 0 0 000 10000 0 0 00 0xbd00fe00 -0.0314922333 0xbd00fe00 -0.0314922333 0x00000000 0 0
085 0xbd010200 -0.031496048 10000 0 0 000 10000 0 0 00 0xbd010200 -0.031496048 0xbd010200 -0.031496048 0x00000000 0 0
086 0x3d00fe00 0.0314922333 00000 0 0 000 00000 0 0 00 0x3d00fe00 0.0314922333 0x3d00fe00 0.0314922333 0x00000000 0 0
087 0x3d010200 0.031496048 00000 0 0 000 00000 0 0 00 0x3d010200 0.031496048 0x3d010200 0.031496048 0x00000000 0 0
088 0xbb80fe00 -0.00393652916 10000 0 0 000 10000 0 0 00 0xbb80fe00 -0.00393652916 0xbb80fe00 -0.00393652916 0x00000000 0 0
089 0xbb810200 -0.003937006 10000 0 0 000 10000 0 0 00 0xbb810200 -0.003937006 0xbb810200 -0.003937006 0x00000000 0 0
090 0x3b80fe00 0.00393652916 00000 0 0 000 00000 0 0 00 0x3b80fe00 0.00393652916 0x3b80fe00 0.00393652916 0x00000000 0 0
091 0x3b810200 0.003937006 00000 0 0 000 00000 0 0 00 0x3b810200 0.003937006 0x3b810200 0.003937006 0x00000000 0 0
092 0xba80fe00 -0.00098413229 10000 0 0 000 10000 0 0 00 0xba80fe00 -0.00098413229 0xba80fe00 -0.00098413229 0x00000000 0 0
093 0xba810200 -0.000984251499 10000 0 0 000 10000 0 0 00 0xba810200 -0.000984251499 0xba810200 -0.000984251499 0x00000000 0 0
094 0x3a80fe00 0.00098413229 00000 0 0 000 00000 0 0 00 0x3a80fe00 0.00098413229 0x3a80fe00 0.00098413229 0x00000000 0 0
095 0x3a810200 0.000984251499 00000 0 0 000 00000 0 0 00 0x3a810200 0.000984251499 0x3a810200 0.000984251499 0x00000000 0 0
