# pseudo_MSE hardware test vectors
# seed=42
# bit_widths=8,7,6,5,4
# num_chunks_per_bit_width=50
# chunk_size=128
# e2_win_divisor=4
# signedness: sgn=1 for every section in this file
# chunk scale source: DynamicInputQuantizer._chunk_scale(raw_chunk)
# chunk scale definition: pow2_floor(max(abs(raw_chunk))) with 1.0 for all-zero chunks
# metric input: values are already scaled FP32 numbers (scaled_v)
# raw_fp32 values are provided only to test the pre-scale path
# feed scaled_fp32 values to the pseudo_MSE block, or compute scaled_fp32 = raw_fp32 / chunk_scale
# decision rule: choose_exp2 if floor(expected_e2_wins / e2_win_divisor) >= expected_e1_wins else choose_exp1
# expected_error rows: selected chunk error matching expected_decision, as fp32_hex fp32_dec
# expected_e1_wins/expected_e2_wins rows: per-value pseudo_diff winners; ties are not counted
# expected_e2_wins_shifted row: floor(expected_e2_wins / e2_win_divisor), used only for expected_decision
# expected_e2_wins_shift2 row: legacy floor(expected_e2_wins / 4) diagnostic
# mantissa mode: truncate
# q_exp*_bits are packed sign/exponent/mantissa fields after pseudo_MSE quantization
# q_exp*_exp_field and q_exp*_mant_field are the stored exponent and mantissa fields as integers
# q_exp*_mant_bits are the stored mantissa fields as zero-padded binary strings
# err_exp*_pre_square = scaled-q_exp* for each value, before squaring
# chunk_diff_exp2_minus_exp1 is the signed sum of pseudo_diff values for debug; it does not drive expected_decision
# pseudo_diff_exp2_minus_exp1 is the bit-level pseudo err2-err1 signal for each value
# value mode: raw-and-scaled
# chunk_scale rows: chunk_scale chunk_scale_fp32_hex chunk_scale_fp32_dec
# chunk max rows use max absolute value; *_value is the signed value at that index
# chunk max rows: chunk_max_abs_index value_index, chunk_max_abs_raw_value raw_fp32_hex raw_fp32_dec, chunk_max_abs_raw_abs raw_abs_fp32_hex raw_abs_fp32_dec, chunk_max_abs_scaled_value scaled_fp32_hex scaled_fp32_dec, chunk_max_abs_scaled_abs scaled_abs_fp32_hex scaled_abs_fp32_dec
# raw max alias rows: raw_max_abs_index, raw_max_abs_value, raw_max_abs_abs
# raw-and-scaled max summary rows: raw_and_scaled_max_abs value_index scale_fp32_hex scale_fp32_dec raw_value_fp32_hex raw_value_fp32_dec raw_abs_fp32_hex raw_abs_fp32_dec scaled_value_fp32_hex scaled_value_fp32_dec scaled_abs_fp32_hex scaled_abs_fp32_dec
# value rows: value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec
# scaled_fp32_dec = raw_fp32_dec / scale_fp32_dec

BEGIN_BIT_WIDTH 8
sgn 1
exp1_format fp8_e1m6
exp2_format fp8_e2m5
m1 6
m2 5
BEGIN_CHUNK 0
err_exp1 0.009765625
err_exp2 0.041015625
chunk_diff_exp2_minus_exp1 64
expected_e1_wins 64
expected_e2_wins 0
expected_e2_wins_shifted 0
expected_e2_wins_shift2 0
expected_decision exp1
expected_error 0x3c200000 0.009765625
chunk_max_abs_index 127
raw_max_abs_index 127
raw_max_abs_value 0xbfff8000 -1.99609375
raw_max_abs_abs 0x3fff8000 1.99609375
chunk_max_abs_raw_value 0xbfff8000 -1.99609375
chunk_max_abs_raw_abs 0x3fff8000 1.99609375
raw_and_scaled_max_abs 127 0x3f800000 1 0xbfff8000 -1.99609375 0x3fff8000 1.99609375 0xbfff8000 -1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec
VALUES_BEGIN
070 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
071 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
072 0x3db393ec 0.0876844823 0x3db393ec 0.0876844823 000001 0 1 0001 000010 0 2 010 0x3cce4fb0 0.0251844823 0x3cce4fb0 0.0251844823 0x80000000 -0
073 0x3ef3a4d1 0.475866824 0x3ef3a4d1 0.475866824 000111 0 7 0111 001111 1 7 111 0x3d1d2688 0.0383668244 0x3be93440 0.00711682439 0xbf800000 -1
074 0x3d66504a 0.0562289134 0x3d66504a 0.0562289134 000000 0 0 0000 000001 0 1 001 0x3d66504a 0.0562289134 0x3ccca094 0.0249789134 0xbf800000 -1
075 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
076 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
077 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
078 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
079 0xbefc7b28 -0.493127108 0xbefc7b28 -0.493127108 100111 0 7 0111 101111 1 7 111 0xbd63d940 -0.0556271076 0xbcc7b280 -0.0243771076 0xbf800000 -1
080 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
081 0xbc4d1aec -0.0125186257 0xbc4d1aec -0.0125186257 100000 0 0 0000 100000 0 0 000 0xbc4d1aec -0.0125186257 0xbc4d1aec -0.0125186257 0x00000000 0
082 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
083 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
084 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
085 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
086 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
087 0xbf7f1a4d -0.996495068 0xbf7f1a4d -0.996495068 101111 0 15 1111 110111 2 7 111 0xbd71a4d0 -0.0589950681 0xbd71a4d0 -0.0589950681 0x00000000 0
088 0xbfc4e772 -1.53831315 0xbfc4e772 -1.53831315 111000 1 8 1000 111100 3 4 100 0xbd1cee40 -0.0383131504 0xbd1cee40 -0.0383131504 0x00000000 0
089 0xbd3a15c3 -0.0454309098 0xbd3a15c3 -0.0454309098 100000 0 0 0000 100001 0 1 001 0xbd3a15c3 -0.0454309098 0xbc68570c -0.0141809098 0xbf800000 -1
090 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
091 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
092 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
093 0xbd68b15f -0.0568097793 0xbd68b15f -0.0568097793 100000 0 0 0000 100001 0 1 001 0xbd68b15f -0.0568097793 0xbcd162be -0.0255597793 0xbf800000 -1
094 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
095 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
096 0x3b724635 0.00369681162 0x3b724635 0.00369681162 000000 0 0 0000 000000 0 0 000 0x3b724635 0.00369681162 0x3b724635 0.00369681162 0x00000000 0
097 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
098 0x3aa82241 0.00128275913 0x3aa82241 0.00128275913 000000 0 0 0000 000000 0 0 000 0x3aa82241 0.00128275913 0x3aa82241 0.00128275913 0x00000000 0
099 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
100 0x3c23f8bc 0.0100080334 0x3c23f8bc 0.0100080334 000000 0 0 0000 000000 0 0 000 0x3c23f8bc 0.0100080334 0x3c23f8bc 0.0100080334 0x00000000 0
101 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
102 0xbdf2608c -0.118348211 0xbdf2608c -0.118348211 100001 0 1 0001 100011 0 3 011 0xbd64c118 -0.0558482111 0xbcc98230 -0.0245982111 0xbf800000 -1
103 0xbb8e33d7 -0.00433967588 0xbb8e33d7 -0.00433967588 100000 0 0 0000 100000 0 0 000 0xbb8e33d7 -0.00433967588 0xbb8e33d7 -0.00433967588 0x00000000 0
104 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
105 0xbe9b041c -0.302765727 0xbe9b041c -0.302765727 100100 0 4 0100 101001 1 1 001 0xbd5820e0 -0.052765727 0xbcb041c0 -0.021515727 0xbf800000 -1
106 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
107 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
108 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
109 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
110 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
111 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
112 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
113 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
114 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
115 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
116 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
117 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
118 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
119 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
120 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
121 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
122 0xbfb078c9 -1.37868607 0xbfb078c9 -1.37868607 110110 1 6 0110 111011 3 3 011 0xbb719200 -0.00368607044 0xbb719200 -0.00368607044 0x00000000 0
123 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
124 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
125 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
126 0x3cf88c3b 0.0303403046 0x3cf88c3b 0.0303403046 000000 0 0 0000 000000 0 0 000 0x3cf88c3b 0.0303403046 0x3cf88c3b 0.0303403046 0x00000000 0
127 0x00000000 0 0x00000000 0 000000 0 0 0000 000000 0 0 000 0x00000000 0 0x00000000 0 0x00000000 0
VALUES_END
END_CHUNK 21
BEGIN_CHUNK 22
err_exp1 0.307527184
err_exp2 0.264531553
chunk_diff_exp2_minus_exp1 -41
expected_e1_wins 9
expected_e2_wins 50
expected_e2_wins_shifted 12
expected_e2_wins_shift2 12
expected_decision exp2
expected_error 0x3e8770ae 0.264531553
chunk_max_abs_index 125
raw_max_abs_index 125
raw_max_abs_value 0xbfffbb41 -1.99790204
raw_max_abs_abs 0x3fffbb41 1.99790204
chunk_max_abs_raw_value 0xbfffbb41 -1.99790204
chunk_max_abs_raw_abs 0x3fffbb41 1.99790204
raw_and_scaled_max_abs 125 0x3f800000 1 0xbfffbb41 -1.99790204 0x3fffbb41 1.99790204 0xbfffbb41 -1.99790204 0x3fffbb41 1.99790204
chunk_max_abs_scaled_value 0xbfffbb41 -1.99790204
chunk_max_abs_scaled_abs 0x3fffbb41 1.99790204
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec
VALUES_BEGIN
000 0xbfffac7b -1.99745119 0xbfffac7b -1.99745119 111111 1 15 1111 111111 3 7 111 0xbd758f60 -0.0599511862 0xbdfac7b0 -0.122451186 0x3f800000 1
001 0xbb7f8763 -0.00389906089 0xbb7f8763 -0.00389906089 100000 0 0 0000 100000 0 0 000 0xbb7f8763 -0.00389906089 0xbb7f8763 -0.00389906089 0x00000000 0
002 0xbe7f801f -0.249512181 0xbe7f801f -0.249512181 100011 0 3 0011 100111 0 7 111 0xbd7e007c -0.0620121807 0xbcfc00f8 -0.0307621807 0xbf800000 -1
003 0x3e7f9b93 0.249616906 0x3e7f9b93 0.249616906 000011 0 3 0011 000111 0 7 111 0x3d7e6e4c 0.062116906 0x3cfcdc98 0.030866906 0xbf800000 -1
004 0x3d7faaa7 0.0624186061 0x3d7faaa7 0.0624186061 000000 0 0 0000 000001 0 1 001 0x3d7faaa7 0.0624186061 0x3cff554e 0.0311686061 0xbf800000 -1
005 0xbcff8e00 -0.0311956406 0xbcff8e00 -0.0311956406 100000 0 0 0000 100000 0 0 000 0xbcff8e00 -0.0311956406 0xbcff8e00 -0.0311956406 0x00000000 0
006 0x3eff970e 0.499199331 0x3eff970e 0.499199331 000111 0 7 0111 001111 1 7 111 0x3d7cb870 0.0616993308 0x3cf970e0 0.0304493308 0xbf800000 -1
007 0xbfff9fdc -1.99706602 0xbfff9fdc -1.99706602 111111 1 15 1111 111111 3 7 111 0xbd73fb80 -0.059566021 0xbdf9fdc0 -0.122066021 0x3f800000 1
008 0x3cff8373 0.0311906096 0x3cff8373 0.0311906096 000000 0 0 0000 000000 0 0 000 0x3cff8373 0.0311906096 0x3cff8373 0.0311906096 0x00000000 0
009 0x3effa1da 0.499281704 0x3effa1da 0.499281704 000111 0 7 0111 001111 1 7 111 0x3d7d0ed0 0.0617817044 0x3cfa1da0 0.0305317044 0xbf800000 -1
010 0x3bff94c0 0.0077997148 0x3bff94c0 0.0077997148 000000 0 0 0000 000000 0 0 000 0x3bff94c0 0.0077997148 0x3bff94c0 0.0077997148 0x00000000 0
011 0xbcffa988 -0.0312087685 0xbcffa988 -0.0312087685 100000 0 0 0000 100000 0 0 000 0xbcffa988 -0.0312087685 0xbcffa988 -0.0312087685 0x00000000 0
012 0x3b7fa5ce 0.00390087394 0x3b7fa5ce 0.00390087394 000000 0 0 0000 000000 0 0 000 0x3b7fa5ce 0.00390087394 0x3b7fa5ce 0.00390087394 0x00000000 0
013 0x3dffa161 0.124819525 0x3dffa161 0.124819525 000001 0 1 0001 000011 0 3 011 0x3d7f42c2 0.0623195246 0x3cfe8584 0.0310695246 0xbf800000 -1
014 0xbc7f9dd9 -0.0156015987 0xbc7f9dd9 -0.0156015987 100000 0 0 0000 100000 0 0 000 0xbc7f9dd9 -0.0156015987 0xbc7f9dd9 -0.0156015987 0x00000000 0
015 0x3c7f9201 0.0155987749 0x3c7f9201 0.0155987749 000000 0 0 0000 000000 0 0 000 0x3c7f9201 0.0155987749 0x3c7f9201 0.0155987749 0x00000000 0
016 0xbcff87dc -0.0311927125 0xbcff87dc -0.0311927125 100000 0 0 0000 100000 0 0 000 0xbcff87dc -0.0311927125 0xbcff87dc -0.0311927125 0x00000000 0
017 0x3fff8c62 1.99647164 0x3fff8c62 1.99647164 011111 1 15 1111 011111 3 7 111 0x3d718c40 0.0589716434 0x3df8c620 0.121471643 0x3f800000 1
018 0x3fffad76 1.99748111 0x3fffad76 1.99748111 011111 1 15 1111 011111 3 7 111 0x3d75aec0 0.0599811077 0x3dfad760 0.122481108 0x3f800000 1
019 0x3b7f8351 0.00389881828 0x3b7f8351 0.00389881828 000000 0 0 0000 000000 0 0 000 0x3b7f8351 0.00389881828 0x3b7f8351 0.00389881828 0x00000000 0
020 0x3f7f8a63 0.998205364 0x3f7f8a63 0.998205364 001111 0 15 1111 010111 2 7 111 0x3d78a630 0.0607053638 0x3d78a630 0.0607053638 0x00000000 0
021 0xbe7f9477 -0.249589786 0xbe7f9477 -0.249589786 100011 0 3 0011 100111 0 7 111 0xbd7e51dc -0.0620897859 0xbcfca3b8 -0.0308397859 0xbf800000 -1
022 0x3eff9c82 0.499240935 0x3eff9c82 0.499240935 000111 0 7 0111 001111 1 7 111 0x3d7ce410 0.0617409348 0x3cf9c820 0.0304909348 0xbf800000 -1
023 0x3e7fb21c 0.249702871 0x3e7fb21c 0.249702871 000011 0 3 0011 000111 0 7 111 0x3d7ec870 0.0622028708 0x3cfd90e0 0.0309528708 0xbf800000 -1
024 0x3affb319 0.00195083313 0x3affb319 0.00195083313 000000 0 0 0000 000000 0 0 000 0x3affb319 0.00195083313 0x3affb319 0.00195083313 0x00000000 0
025 0xbf7f9fd7 -0.998532712 0xbf7f9fd7 -0.998532712 101111 0 15 1111 110111 2 7 111 0xbd79fd70 -0.0610327125 0xbd79fd70 -0.0610327125 0x00000000 0
026 0xbdffb7cd -0.124862291 0xbdffb7cd -0.124862291 100001 0 1 0001 100011 0 3 011 0xbd7f6f9a -0.0623622909 0xbcfedf34 -0.0311122909 0xbf800000 -1
027 0x3dff94c6 0.124795482 0x3dff94c6 0.124795482 000001 0 1 0001 000011 0 3 011 0x3d7f298c 0.0622954816 0x3cfe5318 0.0310454816 0xbf800000 -1
028 0x3bffbd0c 0.00780451857 0x3bffbd0c 0.00780451857 000000 0 0 0000 000000 0 0 000 0x3bffbd0c 0.00780451857 0x3bffbd0c 0.00780451857 0x00000000 0
029 0x3e7fbc89 0.249742642 0x3e7fbc89 0.249742642 000011 0 3 0011 000111 0 7 111 0x3d7ef224 0.062242642 0x3cfde448 0.030992642 0xbf800000 -1
030 0xbe7fae60 -0.249688625 0xbe7fae60 -0.249688625 100011 0 3 0011 100111 0 7 111 0xbd7eb980 -0.0621886253 0xbcfd7300 -0.0309386253 0xbf800000 -1
031 0xbd7f8d96 -0.0623908862 0xbd7f8d96 -0.0623908862 100000 0 0 0000 100001 0 1 001 0xbd7f8d96 -0.0623908862 0xbcff1b2c -0.0311408862 0xbf800000 -1
032 0x3dff86f2 0.124769107 0x3dff86f2 0.124769107 000001 0 1 0001 000011 0 3 011 0x3d7f0de4 0.0622691065 0x3cfe1bc8 0.0310191065 0xbf800000 -1
033 0xbf7fbae6 -0.998945594 0xbf7fbae6 -0.998945594 101111 0 15 1111 110111 2 7 111 0xbd7bae60 -0.0614455938 0xbd7bae60 -0.0614455938 0x00000000 0
034 0xbf7fb436 -0.998843551 0xbf7fb436 -0.998843551 101111 0 15 1111 110111 2 7 111 0xbd7b4360 -0.0613435507 0xbd7b4360 -0.0613435507 0x00000000 0
035 0x3d7f98e7 0.0624016784 0x3d7f98e7 0.0624016784 000000 0 0 0000 000001 0 1 001 0x3d7f98e7 0.0624016784 0x3cff31ce 0.0311516784 0xbf800000 -1
036 0x3effa5d5 0.499312073 0x3effa5d5 0.499312073 000111 0 7 0111 001111 1 7 111 0x3d7d2ea8 0.061812073 0x3cfa5d50 0.030562073 0xbf800000 -1
037 0xbaffba39 -0.00195104547 0xbaffba39 -0.00195104547 100000 0 0 0000 100000 0 0 000 0xbaffba39 -0.00195104547 0xbaffba39 -0.00195104547 0x00000000 0
038 0xbeff971c -0.499199748 0xbeff971c -0.499199748 100111 0 7 0111 101111 1 7 111 0xbd7cb8e0 -0.061699748 0xbcf971c0 -0.030449748 0xbf800000 -1
039 0x3fffbaa3 1.9978832 0x3fffbaa3 1.9978832 011111 1 15 1111 011111 3 7 111 0x3d775460 0.0603832006 0x3dfbaa30 0.122883201 0x3f800000 1
040 0xbcff9dff -0.0312032681 0xbcff9dff -0.0312032681 100000 0 0 0000 100000 0 0 000 0xbcff9dff -0.0312032681 0xbcff9dff -0.0312032681 0x00000000 0
041 0xbcff92f5 -0.0311980043 0xbcff92f5 -0.0311980043 100000 0 0 0000 100000 0 0 000 0xbcff92f5 -0.0311980043 0xbcff92f5 -0.0311980043 0x00000000 0
042 0xbd7f827c -0.062380299 0xbd7f827c -0.062380299 100000 0 0 0000 100001 0 1 001 0xbd7f827c -0.062380299 0xbcff04f8 -0.031130299 0xbf800000 -1
043 0xbf7fbb4f -0.998951852 0xbf7fbb4f -0.998951852 101111 0 15 1111 110111 2 7 111 0xbd7bb4f0 -0.0614518523 0xbd7bb4f0 -0.0614518523 0x00000000 0
044 0xbd7f881b -0.0623856597 0xbd7f881b -0.0623856597 100000 0 0 0000 100001 0 1 001 0xbd7f881b -0.0623856597 0xbcff1036 -0.0311356597 0xbf800000 -1
045 0x3d7f9b8c 0.0624042004 0x3d7f9b8c 0.0624042004 000000 0 0 0000 000001 0 1 001 0x3d7f9b8c 0.0624042004 0x3cff3718 0.0311542004 0xbf800000 -1
046 0x3cff8424 0.0311909392 0x3cff8424 0.0311909392 000000 0 0 0000 000000 0 0 000 0x3cff8424 0.0311909392 0x3cff8424 0.0311909392 0x00000000 0
047 0x3aff8080 0.0019493252 0x3aff8080 0.0019493252 000000 0 0 0000 000000 0 0 000 0x3aff8080 0.0019493252 0x3aff8080 0.0019493252 0x00000000 0
048 0xbf7fa7fb -0.998656929 0xbf7fa7fb -0.998656929 101111 0 15 1111 110111 2 7 111 0xbd7a7fb0 -0.0611569285 0xbd7a7fb0 -0.0611569285 0x00000000 0
049 0xbf7fa4fc -0.998611212 0xbf7fa4fc -0.998611212 101111 0 15 1111 110111 2 7 111 0xbd7a4fc0 -0.0611112118 0xbd7a4fc0 -0.0611112118 0x00000000 0
050 0x3effa7bc 0.499326587 0x3effa7bc 0.499326587 000111 0 7 0111 001111 1 7 111 0x3d7d3de0 0.0618265867 0x3cfa7bc0 0.0305765867 0xbf800000 -1
051 0x3bff86d5 0.00779805565 0x3bff86d5 0.00779805565 000000 0 0 0000 000000 0 0 000 0x3bff86d5 0.00779805565 0x3bff86d5 0.00779805565 0x00000000 0
052 0xbd7faddb -0.0624216609 0xbd7faddb -0.0624216609 100000 0 0 0000 100001 0 1 001 0xbd7faddb -0.0624216609 0xbcff5bb6 -0.0311716609 0xbf800000 -1
053 0x3f7f8ade 0.998212695 0x3f7f8ade 0.998212695 001111 0 15 1111 010111 2 7 111 0x3d78ade0 0.0607126951 0x3d78ade0 0.0607126951 0x00000000 0
054 0x3c7f92d7 0.0155989742 0x3c7f92d7 0.0155989742 000000 0 0 0000 000000 0 0 000 0x3c7f92d7 0.0155989742 0x3c7f92d7 0.0155989742 0x00000000 0
055 0xbf7f81e9 -0.998076022 0xbf7f81e9 -0.998076022 101111 0 15 1111 110111 2 7 111 0xbd781e90 -0.0605760217 0xbd781e90 -0.0605760217 0x00000000 0
056 0xbb7f8956 -0.00389917707 0xbb7f8956 -0.00389917707 100000 0 0 0000 100000 0 0 000 0xbb7f8956 -0.00389917707 0xbb7f8956 -0.00389917707 0x00000000 0
057 0xbcff8608 -0.0311918408 0xbcff8608 -0.0311918408 100000 0 0 0000 100000 0 0 000 0xbcff8608 -0.0311918408 0xbcff8608 -0.0311918408 0x00000000 0
058 0x3e7fba4d 0.249734119 0x3e7fba4d 0.249734119 000011 0 3 0011 000111 0 7 111 0x3d7ee934 0.0622341186 0x3cfdd268 0.0309841186 0xbf800000 -1
059 0x3d7fb0d8 0.0624245107 0x3d7fb0d8 0.0624245107 000000 0 0 0000 000001 0 1 001 0x3d7fb0d8 0.0624245107 0x3cff61b0 0.0311745107 0xbf800000 -1
060 0xbd7fb6b4 -0.0624300987 0xbd7fb6b4 -0.0624300987 100000 0 0 0000 100001 0 1 001 0xbd7fb6b4 -0.0624300987 0xbcff6d68 -0.0311800987 0xbf800000 -1
061 0x3eff901c 0.499146342 0x3eff901c 0.499146342 000111 0 7 0111 001111 1 7 111 0x3d7c80e0 0.0616463423 0x3cf901c0 0.0303963423 0xbf800000 -1
062 0x3eff997d 0.499217898 0x3eff997d 0.499217898 000111 0 7 0111 001111 1 7 111 0x3d7ccbe8 0.0617178977 0x3cf997d0 0.0304678977 0xbf800000 -1
063 0x3dff93cd 0.124793626 0x3dff93cd 0.124793626 000001 0 1 0001 000011 0 3 011 0x3d7f279a 0.0622936264 0x3cfe4f34 0.0310436264 0xbf800000 -1
064 0xbf7f93fd -0.998351872 0xbf7f93fd -0.998351872 101111 0 15 1111 110111 2 7 111 0xbd793fd0 -0.060851872 0xbd793fd0 -0.060851872 0x00000000 0
065 0xbaff9ea5 -0.00195022358 0xbaff9ea5 -0.00195022358 100000 0 0 0000 100000 0 0 000 0xbaff9ea5 -0.00195022358 0xbaff9ea5 -0.00195022358 0x00000000 0
066 0x3aff93ca 0.00194990006 0x3aff93ca 0.00194990006 000000 0 0 0000 000000 0 0 000 0x3aff93ca 0.00194990006 0x3aff93ca 0.00194990006 0x00000000 0
067 0x3f7fb15a 0.99879992 0x3f7fb15a 0.99879992 001111 0 15 1111 010111 2 7 111 0x3d7b15a0 0.0612999201 0x3d7b15a0 0.0612999201 0x00000000 0
068 0xbbff8b36 -0.00779857766 0xbbff8b36 -0.00779857766 100000 0 0 0000 100000 0 0 000 0xbbff8b36 -0.00779857766 0xbbff8b36 -0.00779857766 0x00000000 0
069 0xbdffbb8d -0.124869443 0xbdffbb8d -0.124869443 100001 0 1 0001 100011 0 3 011 0xbd7f771a -0.0623694435 0xbcfeee34 -0.0311194435 0xbf800000 -1
070 0x3c7fbd67 0.0156091219 0x3c7fbd67 0.0156091219 000000 0 0 0000 000000 0 0 000 0x3c7fbd67 0.0156091219 0x3c7fbd67 0.0156091219 0x00000000 0
071 0xbc7f9522 -0.0155995209 0xbc7f9522 -0.0155995209 100000 0 0 0000 100000 0 0 000 0xbc7f9522 -0.0155995209 0xbc7f9522 -0.0155995209 0x00000000 0
072 0x3dff81f5 0.124759592 0x3dff81f5 0.124759592 000001 0 1 0001 000011 0 3 011 0x3d7f03ea 0.0622595921 0x3cfe07d4 0.0310095921 0xbf800000 -1
