# pseudo_MSE hardware test vectors
# seed=20260625
# bit_widths=8,7,6,5,4
# num_chunks_per_bit_width=10
# chunk_size=128
# signedness: sgn=1 for every section in this file
# chunk scale source: DynamicInputQuantizer._chunk_scale(raw_chunk)
# chunk scale definition: pow2_floor(max(abs(raw_chunk))) with 1.0 for all-zero chunks
# metric input: values are already scaled FP32 numbers (scaled_v)
# raw_fp32 values are provided only to test the pre-scale path
# feed scaled_fp32 values to the pseudo_MSE block, or compute scaled_fp32 = raw_fp32 / chunk_scale
# decision rule: choose_exp2 if sum((scaled-q_exp2)^2 - (scaled-q_exp1)^2) < 0 else choose_exp1
# value mode: raw-and-scaled
# chunk_scale rows: chunk_scale chunk_scale_fp32_hex chunk_scale_fp32_dec
# chunk max rows use max absolute value; *_value is the signed value at that index
# chunk max rows: chunk_max_abs_index value_index, chunk_max_abs_raw_value raw_fp32_hex raw_fp32_dec, chunk_max_abs_raw_abs raw_abs_fp32_hex raw_abs_fp32_dec, chunk_max_abs_scaled_value scaled_fp32_hex scaled_fp32_dec, chunk_max_abs_scaled_abs scaled_abs_fp32_hex scaled_abs_fp32_dec
# raw max alias rows: raw_max_abs_index, raw_max_abs_value, raw_max_abs_abs
# raw-and-scaled max summary rows: raw_and_scaled_max_abs value_index scale_fp32_hex scale_fp32_dec raw_value_fp32_hex raw_value_fp32_dec raw_abs_fp32_hex raw_abs_fp32_dec scaled_value_fp32_hex scaled_value_fp32_dec scaled_abs_fp32_hex scaled_abs_fp32_dec
# value rows: value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
# scaled_fp32_dec = raw_fp32_dec / scale_fp32_dec

BEGIN_BIT_WIDTH 8
sgn 1
exp1_format fp8_e1m6
exp2_format fp8_e2m5
m1 6
m2 5
BEGIN_CHUNK 0
err_exp1 0.00207519531
err_exp2 0.0107421875
chunk_diff_exp2_minus_exp1 0.00866699219
expected_decision exp1
chunk_max_abs_index 127
raw_max_abs_index 127
raw_max_abs_value 0xbfff8000 -1.99609375
raw_max_abs_abs 0x3fff8000 1.99609375
chunk_max_abs_raw_value 0xbfff8000 -1.99609375
chunk_max_abs_raw_abs 0x3fff8000 1.99609375
raw_and_scaled_max_abs 127 0x3f800000 1 0xbfff8000 -1.99609375 0x3fff8000 1.99609375 0xbfff8000 -1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
121 0x3fa00000 1.25 0x3fa00000 1.25
122 0x3f200000 0.625 0x3f200000 0.625
123 0x3ea00000 0.3125 0x3ea00000 0.3125
124 0x3e200000 0.15625 0x3e200000 0.15625
125 0x3da00000 0.078125 0x3da00000 0.078125
126 0x3d200000 0.0390625 0x3d200000 0.0390625
127 0x3ca00000 0.01953125 0x3ca00000 0.01953125
VALUES_END
END_CHUNK 7
BEGIN_CHUNK 8
err_exp1 0.0388114974
err_exp2 0.05251389
chunk_diff_exp2_minus_exp1 0.0137023926
expected_decision exp1
chunk_max_abs_index 97
raw_max_abs_index 97
raw_max_abs_value 0xbf981000 -1.18798828
raw_max_abs_abs 0x3f981000 1.18798828
chunk_max_abs_raw_value 0xbf981000 -1.18798828
chunk_max_abs_raw_abs 0x3f981000 1.18798828
raw_and_scaled_max_abs 97 0x3f800000 1 0xbf981000 -1.18798828 0x3f981000 1.18798828 0xbf981000 -1.18798828 0x3f981000 1.18798828
chunk_max_abs_scaled_value 0xbf981000 -1.18798828
chunk_max_abs_scaled_abs 0x3f981000 1.18798828
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0xbf87f000 -1.06201172 0xbf87f000 -1.06201172
001 0xbf881000 -1.06298828 0xbf881000 -1.06298828
002 0x3f87f000 1.06201172 0x3f87f000 1.06201172
003 0x3f881000 1.06298828 0x3f881000 1.06298828
004 0xbf07f000 -0.531005859 0xbf07f000 -0.531005859
005 0xbf081000 -0.531494141 0xbf081000 -0.531494141
006 0x3f07f000 0.531005859 0x3f07f000 0.531005859
007 0x3f081000 0.531494141 0x3f081000 0.531494141
008 0xbe87f000 -0.26550293 0xbe87f000 -0.26550293
009 0xbe881000 -0.26574707 0xbe881000 -0.26574707
010 0x3e87f000 0.26550293 0x3e87f000 0.26550293
011 0x3e881000 0.26574707 0x3e881000 0.26574707
012 0xbd07f000 -0.0331878662 0xbd07f000 -0.0331878662
013 0xbd081000 -0.0332183838 0xbd081000 -0.0332183838
014 0x3d07f000 0.0331878662 0x3d07f000 0.0331878662
015 0x3d081000 0.0332183838 0x3d081000 0.0332183838
016 0xbb87f000 -0.00414848328 0xbb87f000 -0.00414848328
017 0xbb881000 -0.00415229797 0xbb881000 -0.00415229797
018 0x3b87f000 0.00414848328 0x3b87f000 0.00414848328
019 0x3b881000 0.00415229797 0x3b881000 0.00415229797
020 0xba87f000 -0.00103712082 0xba87f000 -0.00103712082
021 0xba881000 -0.00103807449 0xba881000 -0.00103807449
022 0x3a87f000 0.00103712082 0x3a87f000 0.00103712082
023 0x3a881000 0.00103807449 0x3a881000 0.00103807449
024 0xbf83f800 -1.03100586 0xbf83f800 -1.03100586
025 0xbf840800 -1.03149414 0xbf840800 -1.03149414
026 0x3f83f800 1.03100586 0x3f83f800 1.03100586
027 0x3f840800 1.03149414 0x3f840800 1.03149414
028 0xbf03f800 -0.51550293 0xbf03f800 -0.51550293
029 0xbf040800 -0.51574707 0xbf040800 -0.51574707
030 0x3f03f800 0.51550293 0x3f03f800 0.51550293
031 0x3f040800 0.51574707 0x3f040800 0.51574707
032 0xbe83f800 -0.257751465 0xbe83f800 -0.257751465
033 0xbe840800 -0.257873535 0xbe840800 -0.257873535
034 0x3e83f800 0.257751465 0x3e83f800 0.257751465
035 0x3e840800 0.257873535 0x3e840800 0.257873535
036 0xbd03f800 -0.0322189331 0xbd03f800 -0.0322189331
037 0xbd040800 -0.0322341919 0xbd040800 -0.0322341919
038 0x3d03f800 0.0322189331 0x3d03f800 0.0322189331
039 0x3d040800 0.0322341919 0x3d040800 0.0322341919
040 0xbb83f800 -0.00402736664 0xbb83f800 -0.00402736664
041 0xbb840800 -0.00402927399 0xbb840800 -0.00402927399
042 0x3b83f800 0.00402736664 0x3b83f800 0.00402736664
043 0x3b840800 0.00402927399 0x3b840800 0.00402927399
044 0xba83f800 -0.00100684166 0xba83f800 -0.00100684166
045 0xba840800 -0.0010073185 0xba840800 -0.0010073185
046 0x3a83f800 0.00100684166 0x3a83f800 0.00100684166
047 0x3a840800 0.0010073185 0x3a840800 0.0010073185
048 0xbf81fc00 -1.01550293 0xbf81fc00 -1.01550293
049 0xbf820400 -1.01574707 0xbf820400 -1.01574707
050 0x3f81fc00 1.01550293 0x3f81fc00 1.01550293
051 0x3f820400 1.01574707 0x3f820400 1.01574707
052 0xbf01fc00 -0.507751465 0xbf01fc00 -0.507751465
053 0xbf020400 -0.507873535 0xbf020400 -0.507873535
054 0x3f01fc00 0.507751465 0x3f01fc00 0.507751465
055 0x3f020400 0.507873535 0x3f020400 0.507873535
056 0xbe81fc00 -0.253875732 0xbe81fc00 -0.253875732
057 0xbe820400 -0.253936768 0xbe820400 -0.253936768
058 0x3e81fc00 0.253875732 0x3e81fc00 0.253875732
059 0x3e820400 0.253936768 0x3e820400 0.253936768
060 0xbd01fc00 -0.0317344666 0xbd01fc00 -0.0317344666
061 0xbd020400 -0.0317420959 0xbd020400 -0.0317420959
062 0x3d01fc00 0.0317344666 0x3d01fc00 0.0317344666
063 0x3d020400 0.0317420959 0x3d020400 0.0317420959
064 0xbb81fc00 -0.00396680832 0xbb81fc00 -0.00396680832
065 0xbb820400 -0.00396776199 0xbb820400 -0.00396776199
066 0x3b81fc00 0.00396680832 0x3b81fc00 0.00396680832
067 0x3b820400 0.00396776199 0x3b820400 0.00396776199
068 0xba81fc00 -0.00099170208 0xba81fc00 -0.00099170208
069 0xba820400 -0.000991940498 0xba820400 -0.000991940498
070 0x3a81fc00 0.00099170208 0x3a81fc00 0.00099170208
071 0x3a820400 0.000991940498 0x3a820400 0.000991940498
072 0xbf80fe00 -1.00775146 0xbf80fe00 -1.00775146
073 0xbf810200 -1.00787354 0xbf810200 -1.00787354
074 0x3f80fe00 1.00775146 0x3f80fe00 1.00775146
075 0x3f810200 1.00787354 0x3f810200 1.00787354
076 0xbf00fe00 -0.503875732 0xbf00fe00 -0.503875732
077 0xbf010200 -0.503936768 0xbf010200 -0.503936768
078 0x3f00fe00 0.503875732 0x3f00fe00 0.503875732
079 0x3f010200 0.503936768 0x3f010200 0.503936768
080 0xbe80fe00 -0.251937866 0xbe80fe00 -0.251937866
081 0xbe810200 -0.251968384 0xbe810200 -0.251968384
082 0x3e80fe00 0.251937866 0x3e80fe00 0.251937866
083 0x3e810200 0.251968384 0x3e810200 0.251968384
084 0xbd00fe00 -0.0314922333 0xbd00fe00 -0.0314922333
085 0xbd010200 -0.031496048 0xbd010200 -0.031496048
086 0x3d00fe00 0.0314922333 0x3d00fe00 0.0314922333
087 0x3d010200 0.031496048 0x3d010200 0.031496048
088 0xbb80fe00 -0.00393652916 0xbb80fe00 -0.00393652916
089 0xbb810200 -0.003937006 0xbb810200 -0.003937006
090 0x3b80fe00 0.00393652916 0x3b80fe00 0.00393652916
091 0x3b810200 0.003937006 0x3b810200 0.003937006
092 0xba80fe00 -0.00098413229 0xba80fe00 -0.00098413229
093 0xba810200 -0.000984251499 0xba810200 -0.000984251499
094 0x3a80fe00 0.00098413229 0x3a80fe00 0.00098413229
095 0x3a810200 0.000984251499 0x3a810200 0.000984251499
096 0xbf97f000 -1.18701172 0xbf97f000 -1.18701172
097 0xbf981000 -1.18798828 0xbf981000 -1.18798828
098 0x3f97f000 1.18701172 0x3f97f000 1.18701172
099 0x3f981000 1.18798828 0x3f981000 1.18798828
100 0xbf17f000 -0.593505859 0xbf17f000 -0.593505859
101 0xbf181000 -0.593994141 0xbf181000 -0.593994141
102 0x3f17f000 0.593505859 0x3f17f000 0.593505859
103 0x3f181000 0.593994141 0x3f181000 0.593994141
104 0xbe97f000 -0.29675293 0xbe97f000 -0.29675293
105 0xbe981000 -0.29699707 0xbe981000 -0.29699707
106 0x3e97f000 0.29675293 0x3e97f000 0.29675293
107 0x3e981000 0.29699707 0x3e981000 0.29699707
108 0xbd17f000 -0.0370941162 0xbd17f000 -0.0370941162
109 0xbd181000 -0.0371246338 0xbd181000 -0.0371246338
110 0x3d17f000 0.0370941162 0x3d17f000 0.0370941162
111 0x3d181000 0.0371246338 0x3d181000 0.0371246338
112 0xbb97f000 -0.00463676453 0xbb97f000 -0.00463676453
113 0xbb981000 -0.00464057922 0xbb981000 -0.00464057922
114 0x3b97f000 0.00463676453 0x3b97f000 0.00463676453
115 0x3b981000 0.00464057922 0x3b981000 0.00464057922
116 0xba97f000 -0.00115919113 0xba97f000 -0.00115919113
117 0xba981000 -0.00116014481 0xba981000 -0.00116014481
118 0x3a97f000 0.00115919113 0x3a97f000 0.00115919113
119 0x3a981000 0.00116014481 0x3a981000 0.00116014481
120 0xbf8bf800 -1.09350586 0xbf8bf800 -1.09350586
121 0xbf8c0800 -1.09399414 0xbf8c0800 -1.09399414
122 0x3f8bf800 1.09350586 0x3f8bf800 1.09350586
123 0x3f8c0800 1.09399414 0x3f8c0800 1.09399414
124 0xbf0bf800 -0.54675293 0xbf0bf800 -0.54675293
125 0xbf0c0800 -0.54699707 0xbf0c0800 -0.54699707
126 0x3f0bf800 0.54675293 0x3f0bf800 0.54675293
127 0x3f0c0800 0.54699707 0x3f0c0800 0.54699707
VALUES_END
END_CHUNK 8
BEGIN_CHUNK 9
err_exp1 0
err_exp2 0
chunk_diff_exp2_minus_exp1 0
expected_decision exp1
chunk_max_abs_index 0
raw_max_abs_index 0
raw_max_abs_value 0x00000000 0
raw_max_abs_abs 0x00000000 0
chunk_max_abs_raw_value 0x00000000 0
chunk_max_abs_raw_abs 0x00000000 0
raw_and_scaled_max_abs 0 0x3f800000 1 0x00000000 0 0x00000000 0 0x00000000 0 0x00000000 0
chunk_max_abs_scaled_value 0x00000000 0
chunk_max_abs_scaled_abs 0x00000000 0
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0x00000000 0 0x00000000 0
001 0x00000000 0 0x00000000 0
002 0x00000000 0 0x00000000 0
003 0x00000000 0 0x00000000 0
004 0x00000000 0 0x00000000 0
005 0x00000000 0 0x00000000 0
006 0x00000000 0 0x00000000 0
007 0x00000000 0 0x00000000 0
008 0x00000000 0 0x00000000 0
009 0x00000000 0 0x00000000 0
010 0x00000000 0 0x00000000 0
011 0x00000000 0 0x00000000 0
012 0x00000000 0 0x00000000 0
013 0x00000000 0 0x00000000 0
014 0x00000000 0 0x00000000 0
015 0x00000000 0 0x00000000 0
016 0x00000000 0 0x00000000 0
017 0x00000000 0 0x00000000 0
018 0x00000000 0 0x00000000 0
019 0x00000000 0 0x00000000 0
020 0x00000000 0 0x00000000 0
021 0x00000000 0 0x00000000 0
022 0x00000000 0 0x00000000 0
023 0x00000000 0 0x00000000 0
024 0x00000000 0 0x00000000 0
025 0x00000000 0 0x00000000 0
026 0x00000000 0 0x00000000 0
027 0x00000000 0 0x00000000 0
028 0x00000000 0 0x00000000 0
029 0x00000000 0 0x00000000 0
030 0x00000000 0 0x00000000 0
031 0x00000000 0 0x00000000 0
032 0x00000000 0 0x00000000 0
033 0x00000000 0 0x00000000 0
034 0x00000000 0 0x00000000 0
035 0x00000000 0 0x00000000 0
036 0x00000000 0 0x00000000 0
037 0x00000000 0 0x00000000 0
038 0x00000000 0 0x00000000 0
039 0x00000000 0 0x00000000 0
040 0x00000000 0 0x00000000 0
041 0x00000000 0 0x00000000 0
042 0x00000000 0 0x00000000 0
043 0x00000000 0 0x00000000 0
044 0x00000000 0 0x00000000 0
045 0x00000000 0 0x00000000 0
046 0x00000000 0 0x00000000 0
047 0x00000000 0 0x00000000 0
048 0x00000000 0 0x00000000 0
049 0x00000000 0 0x00000000 0
050 0x00000000 0 0x00000000 0
051 0x00000000 0 0x00000000 0
052 0x00000000 0 0x00000000 0
053 0x00000000 0 0x00000000 0
054 0x00000000 0 0x00000000 0
055 0x00000000 0 0x00000000 0
056 0x00000000 0 0x00000000 0
057 0x00000000 0 0x00000000 0
058 0x00000000 0 0x00000000 0
059 0x00000000 0 0x00000000 0
060 0x00000000 0 0x00000000 0
061 0x00000000 0 0x00000000 0
062 0x00000000 0 0x00000000 0
063 0x00000000 0 0x00000000 0
064 0x00000000 0 0x00000000 0
065 0x00000000 0 0x00000000 0
066 0x00000000 0 0x00000000 0
067 0x00000000 0 0x00000000 0
068 0x00000000 0 0x00000000 0
069 0x00000000 0 0x00000000 0
070 0x00000000 0 0x00000000 0
071 0x00000000 0 0x00000000 0
072 0x00000000 0 0x00000000 0
073 0x00000000 0 0x00000000 0
074 0x00000000 0 0x00000000 0
075 0x00000000 0 0x00000000 0
076 0x00000000 0 0x00000000 0
077 0x00000000 0 0x00000000 0
078 0x00000000 0 0x00000000 0
079 0x00000000 0 0x00000000 0
080 0x00000000 0 0x00000000 0
081 0x00000000 0 0x00000000 0
082 0x00000000 0 0x00000000 0
083 0x00000000 0 0x00000000 0
084 0x00000000 0 0x00000000 0
085 0x00000000 0 0x00000000 0
086 0x00000000 0 0x00000000 0
087 0x00000000 0 0x00000000 0
088 0x00000000 0 0x00000000 0
089 0x00000000 0 0x00000000 0
090 0x00000000 0 0x00000000 0
091 0x00000000 0 0x00000000 0
092 0x00000000 0 0x00000000 0
093 0x00000000 0 0x00000000 0
094 0x00000000 0 0x00000000 0
095 0x00000000 0 0x00000000 0
096 0x00000000 0 0x00000000 0
097 0x00000000 0 0x00000000 0
098 0x00000000 0 0x00000000 0
099 0x00000000 0 0x00000000 0
100 0x00000000 0 0x00000000 0
101 0x00000000 0 0x00000000 0
102 0x00000000 0 0x00000000 0
103 0x00000000 0 0x00000000 0
104 0x00000000 0 0x00000000 0
105 0x00000000 0 0x00000000 0
106 0x00000000 0 0x00000000 0
107 0x00000000 0 0x00000000 0
108 0x00000000 0 0x00000000 0
109 0x00000000 0 0x00000000 0
110 0x00000000 0 0x00000000 0
111 0x00000000 0 0x00000000 0
112 0x00000000 0 0x00000000 0
113 0x00000000 0 0x00000000 0
114 0x00000000 0 0x00000000 0
115 0x00000000 0 0x00000000 0
116 0x00000000 0 0x00000000 0
117 0x00000000 0 0x00000000 0
118 0x00000000 0 0x00000000 0
119 0x00000000 0 0x00000000 0
120 0x00000000 0 0x00000000 0
121 0x00000000 0 0x00000000 0
122 0x00000000 0 0x00000000 0
123 0x00000000 0 0x00000000 0
124 0x00000000 0 0x00000000 0
125 0x00000000 0 0x00000000 0
126 0x00000000 0 0x00000000 0
127 0x00000000 0 0x00000000 0
VALUES_END
END_CHUNK 9
END_BIT_WIDTH 6

BEGIN_BIT_WIDTH 5
sgn 1
exp1_format fp5_e1m3
exp2_format fp5_e2m2
m1 3
m2 2
BEGIN_CHUNK 0
err_exp1 0.228515625
err_exp2 1.16601562
chunk_diff_exp2_minus_exp1 0.9375
expected_decision exp1
chunk_max_abs_index 127
raw_max_abs_index 127
raw_max_abs_value 0xbfff8000 -1.99609375
raw_max_abs_abs 0x3fff8000 1.99609375
chunk_max_abs_raw_value 0xbfff8000 -1.99609375
chunk_max_abs_raw_abs 0x3fff8000 1.99609375
raw_and_scaled_max_abs 127 0x3f800000 1 0xbfff8000 -1.99609375 0x3fff8000 1.99609375 0xbfff8000 -1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0x3f808000 1.00390625 0x3f808000 1.00390625
001 0xbf818000 -1.01171875 0xbf818000 -1.01171875
002 0x3f828000 1.01953125 0x3f828000 1.01953125
003 0xbf838000 -1.02734375 0xbf838000 -1.02734375
004 0x3f848000 1.03515625 0x3f848000 1.03515625
005 0xbf858000 -1.04296875 0xbf858000 -1.04296875
006 0x3f868000 1.05078125 0x3f868000 1.05078125
007 0xbf878000 -1.05859375 0xbf878000 -1.05859375
008 0x3f888000 1.06640625 0x3f888000 1.06640625
009 0xbf898000 -1.07421875 0xbf898000 -1.07421875
010 0x3f8a8000 1.08203125 0x3f8a8000 1.08203125
011 0xbf8b8000 -1.08984375 0xbf8b8000 -1.08984375
012 0x3f8c8000 1.09765625 0x3f8c8000 1.09765625
013 0xbf8d8000 -1.10546875 0xbf8d8000 -1.10546875
014 0x3f8e8000 1.11328125 0x3f8e8000 1.11328125
015 0xbf8f8000 -1.12109375 0xbf8f8000 -1.12109375
016 0x3f908000 1.12890625 0x3f908000 1.12890625
017 0xbf918000 -1.13671875 0xbf918000 -1.13671875
018 0x3f928000 1.14453125 0x3f928000 1.14453125
019 0xbf938000 -1.15234375 0xbf938000 -1.15234375
020 0x3f948000 1.16015625 0x3f948000 1.16015625
021 0xbf958000 -1.16796875 0xbf958000 -1.16796875
022 0x3f968000 1.17578125 0x3f968000 1.17578125
023 0xbf978000 -1.18359375 0xbf978000 -1.18359375
024 0x3f988000 1.19140625 0x3f988000 1.19140625
025 0xbf998000 -1.19921875 0xbf998000 -1.19921875
026 0x3f9a8000 1.20703125 0x3f9a8000 1.20703125
027 0xbf9b8000 -1.21484375 0xbf9b8000 -1.21484375
028 0x3f9c8000 1.22265625 0x3f9c8000 1.22265625
029 0xbf9d8000 -1.23046875 0xbf9d8000 -1.23046875
030 0x3f9e8000 1.23828125 0x3f9e8000 1.23828125
031 0xbf9f8000 -1.24609375 0xbf9f8000 -1.24609375
032 0x3fa08000 1.25390625 0x3fa08000 1.25390625
033 0xbfa18000 -1.26171875 0xbfa18000 -1.26171875
034 0x3fa28000 1.26953125 0x3fa28000 1.26953125
035 0xbfa38000 -1.27734375 0xbfa38000 -1.27734375
036 0x3fa48000 1.28515625 0x3fa48000 1.28515625
037 0xbfa58000 -1.29296875 0xbfa58000 -1.29296875
038 0x3fa68000 1.30078125 0x3fa68000 1.30078125
039 0xbfa78000 -1.30859375 0xbfa78000 -1.30859375
040 0x3fa88000 1.31640625 0x3fa88000 1.31640625
041 0xbfa98000 -1.32421875 0xbfa98000 -1.32421875
042 0x3faa8000 1.33203125 0x3faa8000 1.33203125
043 0xbfab8000 -1.33984375 0xbfab8000 -1.33984375
044 0x3fac8000 1.34765625 0x3fac8000 1.34765625
045 0xbfad8000 -1.35546875 0xbfad8000 -1.35546875
046 0x3fae8000 1.36328125 0x3fae8000 1.36328125
047 0xbfaf8000 -1.37109375 0xbfaf8000 -1.37109375
048 0x3fb08000 1.37890625 0x3fb08000 1.37890625
049 0xbfb18000 -1.38671875 0xbfb18000 -1.38671875
050 0x3fb28000 1.39453125 0x3fb28000 1.39453125
051 0xbfb38000 -1.40234375 0xbfb38000 -1.40234375
052 0x3fb48000 1.41015625 0x3fb48000 1.41015625
053 0xbfb58000 -1.41796875 0xbfb58000 -1.41796875
054 0x3fb68000 1.42578125 0x3fb68000 1.42578125
055 0xbfb78000 -1.43359375 0xbfb78000 -1.43359375
056 0x3fb88000 1.44140625 0x3fb88000 1.44140625
057 0xbfb98000 -1.44921875 0xbfb98000 -1.44921875
058 0x3fba8000 1.45703125 0x3fba8000 1.45703125
059 0xbfbb8000 -1.46484375 0xbfbb8000 -1.46484375
060 0x3fbc8000 1.47265625 0x3fbc8000 1.47265625
061 0xbfbd8000 -1.48046875 0xbfbd8000 -1.48046875
062 0x3fbe8000 1.48828125 0x3fbe8000 1.48828125
063 0xbfbf8000 -1.49609375 0xbfbf8000 -1.49609375
064 0x3fc08000 1.50390625 0x3fc08000 1.50390625
065 0xbfc18000 -1.51171875 0xbfc18000 -1.51171875
066 0x3fc28000 1.51953125 0x3fc28000 1.51953125
067 0xbfc38000 -1.52734375 0xbfc38000 -1.52734375
068 0x3fc48000 1.53515625 0x3fc48000 1.53515625
069 0xbfc58000 -1.54296875 0xbfc58000 -1.54296875
070 0x3fc68000 1.55078125 0x3fc68000 1.55078125
071 0xbfc78000 -1.55859375 0xbfc78000 -1.55859375
072 0x3fc88000 1.56640625 0x3fc88000 1.56640625
073 0xbfc98000 -1.57421875 0xbfc98000 -1.57421875
074 0x3fca8000 1.58203125 0x3fca8000 1.58203125
075 0xbfcb8000 -1.58984375 0xbfcb8000 -1.58984375
076 0x3fcc8000 1.59765625 0x3fcc8000 1.59765625
077 0xbfcd8000 -1.60546875 0xbfcd8000 -1.60546875
078 0x3fce8000 1.61328125 0x3fce8000 1.61328125
079 0xbfcf8000 -1.62109375 0xbfcf8000 -1.62109375
080 0x3fd08000 1.62890625 0x3fd08000 1.62890625
081 0xbfd18000 -1.63671875 0xbfd18000 -1.63671875
082 0x3fd28000 1.64453125 0x3fd28000 1.64453125
083 0xbfd38000 -1.65234375 0xbfd38000 -1.65234375
084 0x3fd48000 1.66015625 0x3fd48000 1.66015625
085 0xbfd58000 -1.66796875 0xbfd58000 -1.66796875
086 0x3fd68000 1.67578125 0x3fd68000 1.67578125
087 0xbfd78000 -1.68359375 0xbfd78000 -1.68359375
088 0x3fd88000 1.69140625 0x3fd88000 1.69140625
089 0xbfd98000 -1.69921875 0xbfd98000 -1.69921875
090 0x3fda8000 1.70703125 0x3fda8000 1.70703125
091 0xbfdb8000 -1.71484375 0xbfdb8000 -1.71484375
092 0x3fdc8000 1.72265625 0x3fdc8000 1.72265625
093 0xbfdd8000 -1.73046875 0xbfdd8000 -1.73046875
094 0x3fde8000 1.73828125 0x3fde8000 1.73828125
095 0xbfdf8000 -1.74609375 0xbfdf8000 -1.74609375
096 0x3fe08000 1.75390625 0x3fe08000 1.75390625
097 0xbfe18000 -1.76171875 0xbfe18000 -1.76171875
098 0x3fe28000 1.76953125 0x3fe28000 1.76953125
099 0xbfe38000 -1.77734375 0xbfe38000 -1.77734375
100 0x3fe48000 1.78515625 0x3fe48000 1.78515625
101 0xbfe58000 -1.79296875 0xbfe58000 -1.79296875
102 0x3fe68000 1.80078125 0x3fe68000 1.80078125
103 0xbfe78000 -1.80859375 0xbfe78000 -1.80859375
104 0x3fe88000 1.81640625 0x3fe88000 1.81640625
105 0xbfe98000 -1.82421875 0xbfe98000 -1.82421875
106 0x3fea8000 1.83203125 0x3fea8000 1.83203125
107 0xbfeb8000 -1.83984375 0xbfeb8000 -1.83984375
108 0x3fec8000 1.84765625 0x3fec8000 1.84765625
109 0xbfed8000 -1.85546875 0xbfed8000 -1.85546875
110 0x3fee8000 1.86328125 0x3fee8000 1.86328125
111 0xbfef8000 -1.87109375 0xbfef8000 -1.87109375
112 0x3ff08000 1.87890625 0x3ff08000 1.87890625
113 0xbff18000 -1.88671875 0xbff18000 -1.88671875
114 0x3ff28000 1.89453125 0x3ff28000 1.89453125
115 0xbff38000 -1.90234375 0xbff38000 -1.90234375
116 0x3ff48000 1.91015625 0x3ff48000 1.91015625
117 0xbff58000 -1.91796875 0xbff58000 -1.91796875
118 0x3ff68000 1.92578125 0x3ff68000 1.92578125
119 0xbff78000 -1.93359375 0xbff78000 -1.93359375
120 0x3ff88000 1.94140625 0x3ff88000 1.94140625
121 0xbff98000 -1.94921875 0xbff98000 -1.94921875
122 0x3ffa8000 1.95703125 0x3ffa8000 1.95703125
123 0xbffb8000 -1.96484375 0xbffb8000 -1.96484375
124 0x3ffc8000 1.97265625 0x3ffc8000 1.97265625
125 0xbffd8000 -1.98046875 0xbffd8000 -1.98046875
126 0x3ffe8000 1.98828125 0x3ffe8000 1.98828125
127 0xbfff8000 -1.99609375 0xbfff8000 -1.99609375
VALUES_END
END_CHUNK 0
BEGIN_CHUNK 1
err_exp1 0.228515625
err_exp2 1.16601562
chunk_diff_exp2_minus_exp1 0.9375
expected_decision exp1
chunk_max_abs_index 110
raw_max_abs_index 110
raw_max_abs_value 0x3f7f8000 0.998046875
raw_max_abs_abs 0x3f7f8000 0.998046875
chunk_max_abs_raw_value 0x3f7f8000 0.998046875
chunk_max_abs_raw_abs 0x3f7f8000 0.998046875
raw_and_scaled_max_abs 110 0x3f000000 0.5 0x3f7f8000 0.998046875 0x3f7f8000 0.998046875 0x3fff8000 1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0x3fff8000 1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3f000000 0.5
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0x3f118000 0.568359375 0x3f918000 1.13671875
001 0xbf128000 -0.572265625 0xbf928000 -1.14453125
002 0x3f138000 0.576171875 0x3f938000 1.15234375
003 0xbf148000 -0.580078125 0xbf948000 -1.16015625
004 0x3f158000 0.583984375 0x3f958000 1.16796875
005 0xbf168000 -0.587890625 0xbf968000 -1.17578125
006 0x3f178000 0.591796875 0x3f978000 1.18359375
007 0xbf188000 -0.595703125 0xbf988000 -1.19140625
008 0x3f198000 0.599609375 0x3f998000 1.19921875
009 0xbf1a8000 -0.603515625 0xbf9a8000 -1.20703125
010 0x3f1b8000 0.607421875 0x3f9b8000 1.21484375
011 0xbf1c8000 -0.611328125 0xbf9c8000 -1.22265625
012 0x3f1d8000 0.615234375 0x3f9d8000 1.23046875
013 0xbf1e8000 -0.619140625 0xbf9e8000 -1.23828125
014 0x3f1f8000 0.623046875 0x3f9f8000 1.24609375
